route_short_name,trip_id,direction_id,first_stop,last_stop,num_stops,geometry
276,NORMAL_276_Warje Malawadi To Chinchwad Gaon Up_Up-0525_0,0,Warje Malwadi,Chinchwad Gaon,48,"LINESTRING (73.79567 18.47579,73.79795 18.47794,73.801 18.48037,73.80606 18.48078,73.80751 18.48198,73.81033 18.48462,73.81436 18.48934,73.81512 18.49116,73.81329 18.49581,73.81357 18.50002,73.8165 18.5024,73.82036 18.50379,73.8243 18.50543,73.8283 18.50722,73.82921 18.51165,73.82901 18.51609,73.83035 18.51945,73.82923 18.52208,73.82955 18.52467,73.82974 18.52777,73.82988 18.53015,73.83007 18.53439,73.82974 18.53934,73.82702 18.54363,73.82344 18.54851,73.82163 18.5511,73.81882 18.55501,73.81764 18.55662,73.81542 18.5596,73.81312 18.56311,73.81219 18.56557,73.80717 18.57265,73.80303 18.57687,73.79858 18.58116,73.78941 18.58773,73.78437 18.59333,73.78046 18.59951,73.77617 18.60435,73.77203 18.60767,73.76856 18.61129,73.76604 18.61453,73.76622 18.61641,73.77102 18.62067,73.774 18.62326,73.77569 18.62597,73.77707 18.63127,73.7798 18.63011,73.78258 18.62784)"
277,NORMAL_277_Khadki Bazar To NDA 10 No Gate Bus Stand_Down-0700_0,1,khadki Bazar,Kondhwagate,54,"LINESTRING (73.84841 18.56632,73.84561 18.56789,73.84182 18.56971,73.8379 18.57162,73.83401 18.57248,73.83141 18.56606,73.83104 18.56475,73.83275 18.5625,73.83362 18.5624,73.84047 18.56173,73.84006 18.55646,73.84239 18.55616,73.84324 18.55502,73.84335 18.55254,73.84338 18.54916,73.84343 18.54518,73.83949 18.54497,73.83748 18.54187,73.8366 18.54103,73.83482 18.53937,73.82985 18.53986,73.83008 18.53576,73.83006 18.53014,73.83002 18.52814,73.8297 18.5246,73.82916 18.52139,73.83047 18.51976,73.8293 18.51629,73.82871 18.51314,73.83044 18.5093,73.82887 18.50732,73.82417 18.5055,73.82034 18.50356,73.81499 18.50166,73.81348 18.49995,73.81339 18.49486,73.81525 18.4912,73.81414 18.48873,73.81063 18.48472,73.80781 18.48203,73.80601 18.48054,73.80096 18.48023,73.79823 18.47793,73.7958 18.47573,73.79034 18.47132,73.7865 18.4691,73.7831 18.4665,73.7797 18.4669,73.77704 18.46567,73.77354 18.46411,73.77224 18.4604,73.91046 18.51973,73.76937 18.45673,73.7685 18.456)"
277,NORMAL_277_NDA 10 No Gate Bus Stand To Khadki Bazar_Up-0555_0,1,Kondhwagate,khadki Bazar,52,"LINESTRING (73.76828 18.45583,73.76997 18.45708,73.91043 18.51973,73.77238 18.46043,73.7736 18.46416,73.77673 18.46548,73.78674 18.46917,73.78817 18.47025,73.79028 18.47127,73.79483 18.47512,73.79567 18.47579,73.79795 18.47794,73.801 18.48037,73.80606 18.48078,73.80751 18.48198,73.81033 18.48462,73.81436 18.48934,73.81512 18.49116,73.81332 18.4958,73.81357 18.50002,73.8165 18.5024,73.82036 18.50379,73.8243 18.50543,73.8276 18.50689,73.82921 18.51165,73.82901 18.51609,73.83035 18.51945,73.82923 18.52208,73.82955 18.52467,73.82974 18.52777,73.82988 18.53015,73.83007 18.53439,73.83354 18.53876,73.83662 18.54113,73.83743 18.54186,73.83965 18.545,73.84332 18.54512,73.84321 18.54918,73.84327 18.55241,73.84328 18.55317,73.84231 18.55624,73.84056 18.55639,73.84047 18.56173,73.83337 18.56228,73.83268 18.56234,73.83104 18.56476,73.83128 18.56622,73.83472 18.57297,73.83719 18.57187,73.84175 18.56986,73.84529 18.56815,73.84844 18.56647)"
277A,NORMAL_277A_Kondhwagate To Kothrud Stand_Up-0000_0,0,Kondhwagate,Kothrud Stand,20,"LINESTRING (73.76828 18.45583,73.76997 18.45708,73.91043 18.51973,73.77238 18.46043,73.7736 18.46416,73.77673 18.46548,73.78674 18.46917,73.78817 18.47025,73.79028 18.47127,73.79483 18.47512,73.79567 18.47579,73.79795 18.47794,73.801 18.48037,73.80606 18.48078,73.80751 18.48198,73.81033 18.48462,73.81436 18.48934,73.81512 18.49116,73.81332 18.4958,73.81357 18.50002)"
277A,NORMAL_277A_Kothrud Stand To Kondhwagate_Down-0525_0,0,Kothrud Stand,Kondhwagate,20,"LINESTRING (73.81348 18.49995,73.81339 18.49486,73.81525 18.4912,73.81414 18.48873,73.81063 18.48472,73.80781 18.48203,73.80601 18.48054,73.80096 18.48023,73.79823 18.47793,73.7958 18.47573,73.79034 18.47132,73.7865 18.4691,73.7831 18.4665,73.7797 18.4669,73.77704 18.46567,73.77354 18.46411,73.77224 18.4604,73.91046 18.51973,73.76937 18.45673,73.7685 18.456)"
279,NORMAL_279_Deccan Gymkhana To Khamboli_Up-0905_0,0,Deccan Gymkhana,Khamboli,68,"LINESTRING (73.84274 18.51645,73.84103 18.51327,73.83826 18.51205,73.83528 18.5106,73.83192 18.50893,73.82887 18.50732,73.82346 18.50726,73.81954 18.51043,73.81676 18.51014,73.81425 18.50957,73.81191 18.5093,73.81016 18.50838,73.80757 18.50737,73.80402 18.50692,73.79986 18.5074,73.79696 18.50775,73.79475 18.50792,73.79042 18.5083,73.78404 18.50704,73.77657 18.50704,73.77287 18.50751,73.76856 18.50697,73.76492 18.50477,73.76214 18.50374,73.76091 18.50325,73.75315 18.50015,73.75049 18.50104,73.74443 18.50115,73.74095 18.5004,73.73793 18.49908,73.73045 18.5002,73.726 18.50061,73.72036 18.49869,73.71771 18.4982,73.71475 18.4981,73.70726 18.50441,73.70299 18.50679,73.69487 18.51096,73.68923 18.51022,73.68793 18.51127,73.67832 18.51291,73.67727 18.51302,73.6698 18.52519,73.66948 18.52773,73.66994 18.53112,73.66996 18.53208,73.66937 18.54272,73.66872 18.5457,73.66851 18.54879,73.66911 18.55157,73.6687 18.55452,73.66254 18.56718,73.66213 18.56781,73.66181 18.56839,73.6601 18.56982,73.64981 18.57331,73.6415 18.57665,73.63232 18.57747,73.62709 18.57742,73.62398 18.57875,73.62082 18.58055,73.61864 18.58329,73.6174 18.58482,73.61059 18.59123,73.60846 18.59453,73.60606 18.59538,73.60262 18.59887,73.59787 18.60306)"
279,NORMAL_279_Khamboli To Deccan Gymkhana_Down-0700_0,0,Khamboli,Deccan Gymkhana,68,"LINESTRING (73.59796 18.60299,73.60219 18.5997,73.60438 18.59723,73.60862 18.59446,73.6107 18.59117,73.61758 18.58482,73.61924 18.58269,73.62082 18.58055,73.6236 18.5792,73.62725 18.57746,73.63425 18.57754,73.64174 18.57676,73.64983 18.57335,73.65999 18.56987,73.66174 18.56851,73.6646 18.56317,73.66816 18.55691,73.66866 18.55482,73.66919 18.55163,73.66856 18.54887,73.669 18.54516,73.66929 18.54252,73.66996 18.53208,73.66999 18.53117,73.6695 18.5278,73.67018 18.52407,73.67716 18.5131,73.67832 18.51299,73.68414 18.51115,73.68921 18.51035,73.69478 18.51098,73.703 18.50683,73.70734 18.50444,73.71475 18.4981,73.71831 18.4983,73.72048 18.49882,73.72663 18.50102,73.73068 18.5002,73.73782 18.49914,73.74107 18.50058,73.74458 18.50128,73.75033 18.50117,73.75315 18.50015,73.75343 18.50021,73.76213 18.50376,73.76492 18.5048,73.76729 18.50562,73.77301 18.50749,73.77664 18.50714,73.7836 18.50761,73.78988 18.50847,73.79564 18.50799,73.79706 18.50801,73.79921 18.50764,73.8039 18.5071,73.80784 18.50758,73.80967 18.50833,73.81246 18.50952,73.81477 18.50979,73.81825 18.51082,73.82097 18.51015,73.82392 18.5069,73.8283 18.50722,73.83208 18.50909,73.83481 18.51048,73.83865 18.51238,73.84095 18.51347,73.84274 18.51645)"
279A,NORMAL_279A_Kothrud Depo To Khamboli_Up-0535_0,0,Kothrud Depot,Khamboli,52,"LINESTRING (73.79475 18.50792,73.79042 18.5083,73.78404 18.50704,73.77657 18.50704,73.77287 18.50751,73.76856 18.50697,73.76492 18.50477,73.76214 18.50374,73.76091 18.50325,73.75315 18.50015,73.75049 18.50104,73.74443 18.50115,73.74095 18.5004,73.73793 18.49908,73.73045 18.5002,73.726 18.50061,73.72036 18.49869,73.71771 18.4982,73.71475 18.4981,73.70726 18.50441,73.70299 18.50679,73.69487 18.51096,73.68923 18.51022,73.68793 18.51127,73.67832 18.51291,73.67727 18.51302,73.6698 18.52519,73.66948 18.52773,73.66994 18.53112,73.66996 18.53208,73.66937 18.54272,73.66872 18.5457,73.66851 18.54879,73.66911 18.55157,73.66811 18.55736,73.66254 18.56718,73.66213 18.56781,73.66181 18.56839,73.6601 18.56982,73.64981 18.57331,73.6415 18.57665,73.63232 18.57747,73.62709 18.57742,73.62398 18.57875,73.62082 18.58055,73.61864 18.58329,73.6174 18.58482,73.61059 18.59123,73.60846 18.59453,73.60606 18.59538,73.60262 18.59887,73.59787 18.60306)"
28,NORMAL_28_Katraj To Shivajinagar_Up-0550_0,0,Katraj,Shivajinagar,30,"LINESTRING (73.85868 18.44682,73.86148 18.44772,73.86607 18.45263,73.863 18.4503,73.86583 18.45495,73.86479 18.45741,73.86414 18.45902,73.86506 18.46027,73.86501 18.46301,73.86453 18.46581,73.86408 18.4686,73.86308 18.47236,73.86237 18.47535,73.86167 18.47827,73.86077 18.4818,73.85945 18.48466,73.85812 18.48646,73.85732 18.48938,73.85771 18.49362,73.85818 18.49961,73.85369 18.50314,73.85379 18.50812,73.85385 18.5122,73.85386 18.51549,73.85397 18.51828,73.8545 18.51973,73.85416 18.52371,73.85281 18.52634,73.84989 18.5288,73.84981 18.53071)"
28,NORMAL_28_Shivajinagar To Katraj_Down-0645_0,0,Shivajinagar,Katraj,30,"LINESTRING (73.84926 18.53257,73.85234 18.52864,73.85274 18.52622,73.85414 18.52392,73.85587 18.5204,73.85625 18.51748,73.85798 18.50909,73.85808 18.5068,73.85856 18.50173,73.85851 18.49917,73.85811 18.49701,73.85808 18.4943,73.85766 18.48967,73.85817 18.4867,73.85971 18.48435,73.86102 18.48175,73.86174 18.47836,73.8625 18.47545,73.86288 18.47312,73.86431 18.46815,73.86466 18.46559,73.86498 18.46356,73.86512 18.46012,73.86353 18.45927,73.86488 18.45736,73.86581 18.45483,73.86315 18.45049,73.86589 18.45279,73.86106 18.44745,73.85961 18.44749)"
281,NORMAL_281_Bhakti Shakti To Warje Malwadi_Down-0710_0,0,Bhakti Shakti,Warje Malwadi,52,"LINESTRING (73.77224 18.66542,73.77814 18.65855,73.78245 18.65375,73.78469 18.65108,73.78878 18.64637,73.79235 18.64222,73.79436 18.63988,73.79904 18.63431,73.80204 18.6308,73.80529 18.62706,73.80836 18.6234,73.81142 18.6198,73.81621 18.61423,73.82135 18.60827,73.82593 18.60269,73.8288 18.59659,73.83189 18.58992,73.83333 18.58627,73.8346 18.581,73.8379 18.57162,73.83888 18.56754,73.84171 18.56273,73.84561 18.55838,73.84748 18.55603,73.84968 18.55175,73.85171 18.543,73.85085 18.53892,73.85139 18.53515,73.8543 18.53152,73.85234 18.52864,73.84947 18.52474,73.8473 18.52183,73.84423 18.51824,73.84274 18.51645,73.84103 18.51327,73.83826 18.51205,73.83528 18.5106,73.83192 18.50893,73.82887 18.50732,73.82417 18.5055,73.82034 18.50356,73.81499 18.50166,73.81348 18.49995,73.81339 18.49486,73.81525 18.4912,73.81414 18.48873,73.81063 18.48472,73.80781 18.48203,73.80601 18.48054,73.80096 18.48023,73.79823 18.47793,73.7958 18.47573)"
281,NORMAL_281_Warje Malwadi To Bhakti Shakti_Up-0530_0,0,Warje Malwadi,Bhakti Shakti,54,"LINESTRING (73.79567 18.47579,73.79795 18.47794,73.801 18.48037,73.80606 18.48078,73.80751 18.48198,73.81033 18.48462,73.81436 18.48934,73.81512 18.49116,73.81332 18.4958,73.81357 18.50002,73.8165 18.5024,73.82036 18.50379,73.8243 18.50543,73.8283 18.50722,73.83208 18.50909,73.83481 18.51048,73.83865 18.51238,73.84095 18.51347,73.84147 18.51806,73.84086 18.523,73.84179 18.52647,73.84441 18.53118,73.84798 18.53078,73.8507 18.52999,73.85415 18.53121,73.85124 18.53504,73.85067 18.53894,73.85152 18.54299,73.85164 18.54685,73.84968 18.55175,73.84738 18.55583,73.84517 18.55861,73.84162 18.56267,73.83875 18.5676,73.8379 18.57162,73.8343 18.58107,73.83344 18.58462,73.83154 18.58998,73.82885 18.5958,73.8256 18.60262,73.82079 18.60849,73.81427 18.61617,73.80998 18.62109,73.80817 18.62319,73.80473 18.62717,73.80194 18.63051,73.79888 18.63397,73.79403 18.63964,73.79215 18.64199,73.78899 18.64572,73.78464 18.6508,73.78223 18.65374,73.778 18.65845,73.77178 18.66486)"
282,NORMAL_282_Bhosari Terminal To Warje Malwadi_Down-0735_0,1,Bhosari Gaon,Warje Malwadi,49,"LINESTRING (73.85129 18.62425,73.85034 18.61882,73.84799 18.61586,73.84198 18.61779,73.84072 18.61975,73.83653 18.62056,73.83059 18.62099,73.82697 18.61807,73.82476 18.6142,73.82368 18.61081,73.82593 18.60269,73.8288 18.59659,73.83189 18.58992,73.83333 18.58627,73.8346 18.581,73.83719 18.57187,73.83888 18.56754,73.84171 18.56273,73.84561 18.55838,73.84748 18.55586,73.8498 18.5518,73.85188 18.54743,73.85171 18.543,73.85085 18.53892,73.85139 18.53515,73.8543 18.53152,73.85174 18.5278,73.84947 18.52474,73.8473 18.52183,73.84423 18.51824,73.84274 18.51645,73.84103 18.51327,73.83826 18.51205,73.83528 18.5106,73.83192 18.50893,73.82887 18.50732,73.82417 18.5055,73.82034 18.50356,73.81499 18.50166,73.81348 18.49995,73.81339 18.49486,73.81525 18.4912,73.81414 18.48873,73.81063 18.48472,73.80781 18.48203,73.80601 18.48054,73.80096 18.48023,73.79823 18.47793,73.7958 18.47573)"
282,NORMAL_282_Warje Malwadi To Bhosari Terminal_Up-0555_0,1,Warje Malwadi,Bhosari,50,"LINESTRING (73.79567 18.47579,73.79795 18.47794,73.801 18.48037,73.80606 18.48078,73.80751 18.48198,73.81033 18.48462,73.81436 18.48934,73.81512 18.49116,73.81332 18.4958,73.81357 18.50002,73.8165 18.5024,73.82036 18.50379,73.8243 18.50543,73.8283 18.50722,73.83208 18.50909,73.83481 18.51048,73.83865 18.51238,73.84095 18.51347,73.84147 18.51806,73.84086 18.523,73.84179 18.52647,73.84441 18.53118,73.84798 18.53078,73.8507 18.52999,73.85415 18.53121,73.85124 18.53504,73.85067 18.53894,73.85152 18.54299,73.85164 18.54685,73.84968 18.55175,73.84738 18.55583,73.84517 18.55861,73.84162 18.56267,73.83875 18.5676,73.83719 18.57187,73.8343 18.58107,73.83344 18.58462,73.83154 18.58998,73.82885 18.5958,73.8256 18.60262,73.82339 18.61091,73.82447 18.61422,73.82713 18.61837,73.83105 18.62105,73.83654 18.62071,73.84085 18.61988,73.84464 18.6165,73.84739 18.6159,73.84992 18.61864,73.85115 18.62305)"
283,NORMAL_283_Kumbare Park To Pune Station_Up-0600_1,0,Kumbre park,Pune station,29,"LINESTRING (73.79788 18.50321,73.7993 18.50303,73.80162 18.50251,73.80213 18.49648,73.8033 18.49607,73.81029 18.49571,73.81332 18.4958,73.81357 18.50002,73.8165 18.5024,73.82036 18.50379,73.8243 18.50543,73.8283 18.50722,73.83208 18.50909,73.83481 18.51048,73.83865 18.51238,73.84095 18.51347,73.84484 18.51289,73.84676 18.51306,73.8505 18.51356,73.85333 18.51374,73.85386 18.51549,73.85397 18.51828,73.8545 18.51973,73.85828 18.51881,73.86035 18.51902,73.86476 18.52031,73.86771 18.52009,73.87148 18.52507,73.87317 18.52741)"
283,NORMAL_283_Pune Station To Kumbare Park_Down-0650_0,0,Pune Station,Kumbre Park,31,"LINESTRING (73.87304 18.52737,73.87669 18.52569,73.87532 18.52359,73.87133 18.52424,73.86913 18.52342,73.86766 18.52036,73.86466 18.51948,73.86169 18.51833,73.8595 18.516,73.85682 18.51571,73.8548 18.51496,73.84982 18.51411,73.84928 18.51404,73.84707 18.51388,73.84474 18.51318,73.84103 18.51327,73.83826 18.51205,73.83528 18.5106,73.83192 18.50893,73.82887 18.50732,73.82417 18.5055,73.82034 18.50356,73.81499 18.50166,73.81348 18.49995,73.81339 18.49486,73.81005 18.49573,73.80323 18.49617,73.80196 18.49649,73.80152 18.50244,73.79942 18.50294,73.79789 18.50315)"
284,NORMAL_284_Bhakti Shakti To Kothrud Depot_Down-0735_0,0,Bhakti Shakti,Kothrud Depot,51,"LINESTRING (73.77224 18.66542,73.77814 18.65855,73.78245 18.65375,73.78469 18.65108,73.78878 18.64637,73.79235 18.64222,73.79436 18.63988,73.79904 18.63431,73.80204 18.6308,73.80529 18.62706,73.80836 18.6234,73.81142 18.6198,73.81621 18.61423,73.82135 18.60827,73.82593 18.60269,73.8288 18.59659,73.83189 18.58992,73.83333 18.58627,73.8346 18.581,73.8379 18.57162,73.83888 18.56754,73.84171 18.56273,73.84561 18.55838,73.84748 18.55586,73.8498 18.5518,73.85188 18.54743,73.85171 18.543,73.85085 18.53892,73.85139 18.53515,73.8543 18.53152,73.85174 18.5278,73.84947 18.52474,73.8473 18.52183,73.84423 18.51824,73.84274 18.51645,73.84103 18.51327,73.83826 18.51205,73.83528 18.5106,73.83192 18.50893,73.82887 18.50732,73.82346 18.50726,73.81954 18.51043,73.81676 18.51014,73.81425 18.50957,73.81191 18.5093,73.81016 18.50838,73.80757 18.50737,73.80402 18.50692,73.79986 18.5074,73.79696 18.50775,73.79475 18.50792)"
284,NORMAL_284_Kothrud Depot To Bhakti Shakti_Up-0555_0,0,Kothrud Depot,Bhakti Shakti,52,"LINESTRING (73.79564 18.50799,73.79706 18.50801,73.79921 18.50764,73.8039 18.5071,73.80784 18.50758,73.80967 18.50833,73.81246 18.50952,73.81477 18.50979,73.81825 18.51082,73.82097 18.51015,73.82392 18.5069,73.8283 18.50722,73.83208 18.50909,73.83481 18.51048,73.83865 18.51238,73.84095 18.51347,73.84147 18.51806,73.84086 18.523,73.84179 18.52647,73.84441 18.53118,73.84798 18.53078,73.8507 18.52999,73.85415 18.53121,73.85124 18.53504,73.85067 18.53894,73.85152 18.54299,73.85164 18.54685,73.84968 18.55175,73.84738 18.55583,73.84517 18.55861,73.84162 18.56267,73.83875 18.5676,73.8379 18.57162,73.8343 18.58107,73.83344 18.58462,73.83154 18.58998,73.82885 18.5958,73.8256 18.60262,73.82079 18.60849,73.81427 18.61617,73.80998 18.62109,73.80817 18.62319,73.80473 18.62717,73.80194 18.63051,73.79888 18.63397,73.79403 18.63964,73.79215 18.64199,73.78899 18.64572,73.78464 18.6508,73.78223 18.65374,73.778 18.65845,73.77178 18.66486)"
29,NORMAL_29_Alandi To Swargate_Down-0615_0,0,Alandi,Swargate,51,"LINESTRING (73.89722 18.67442,73.8927 18.67265,73.89186 18.67128,73.89039 18.66815,73.88941 18.66671,73.88671 18.66138,73.8857 18.65707,73.8843 18.65416,73.88207 18.65023,73.88063 18.64618,73.87709 18.64064,73.87545 18.63884,73.87512 18.63296,73.87457 18.62753,73.87411 18.62255,73.87416 18.61792,73.87291 18.6137,73.87343 18.6071,73.87317 18.59979,73.87335 18.59768,73.87442 18.59102,73.87515 18.58778,73.8752 18.5838,73.87642 18.57974,73.87663 18.57677,73.87752 18.57413,73.87904 18.57032,73.87865 18.5662,73.87642 18.55958,73.87515 18.55588,73.87366 18.55273,73.87197 18.55009,73.87648 18.54526,73.8781 18.54425,73.88252 18.54467,73.88363 18.54064,73.88048 18.5358,73.87746 18.53252,73.8762 18.52876,73.87669 18.52569,73.87635 18.523,73.8784 18.51879,73.88003 18.51309,73.87942 18.50781,73.88215 18.50641,73.87595 18.50214,73.87061 18.50164,73.86809 18.50099,73.86381 18.49982,73.86118 18.50011,73.85753 18.49879)"
29,NORMAL_29_Swargate To Alandi_Up-0505_0,0,Swargate,Alandi,51,"LINESTRING (73.85817 18.49928,73.86139 18.50032,73.86381 18.5,73.86641 18.50053,73.87049 18.50188,73.87612 18.50223,73.87946 18.50863,73.87997 18.51272,73.87877 18.5157,73.87801 18.5187,73.87532 18.52359,73.87148 18.52507,73.87317 18.52741,73.87797 18.53299,73.88023 18.53574,73.88344 18.54068,73.88298 18.54505,73.87793 18.54424,73.87619 18.54537,73.8718 18.54993,73.87375 18.553,73.87517 18.55623,73.87644 18.5599,73.87875 18.56651,73.87889 18.57055,73.87731 18.5742,73.87641 18.57713,73.87626 18.57982,73.87506 18.58371,73.87499 18.58724,73.87421 18.59103,73.87317 18.59757,73.87306 18.59979,73.87335 18.60666,73.87285 18.61367,73.87404 18.61778,73.87411 18.62201,73.87442 18.62723,73.87495 18.63403,73.87495 18.63847,73.87683 18.64053,73.88034 18.6461,73.88198 18.6504,73.88429 18.65437,73.88564 18.65741,73.88663 18.66173,73.88888 18.66622,73.89025 18.66825,73.89175 18.67122,73.89269 18.67268,73.89722 18.67442)"
291,NORMAL_291_Hadapsar Gadital To Katraj_Down-0620_0,0,Hadapsar Gadital,Katraj,32,"LINESTRING (73.93866 18.50023,73.93078 18.50153,73.92776 18.50258,73.92217 18.50379,73.91291 18.50621,73.90748 18.50646,73.90192 18.50639,73.9008 18.50265,73.90034 18.49837,73.90002 18.49476,73.9 18.49159,73.90001 18.48882,73.90035 18.48661,73.90065 18.48163,73.90064 18.48136,73.89099 18.48284,73.89081 18.47899,73.88961 18.47603,73.88911 18.473,73.88892 18.46903,73.88894 18.46865,73.88949 18.46319,73.89032 18.46171,73.89074 18.45747,73.89095 18.45298,73.89095 18.45293,73.87956 18.45069,73.8757 18.44989,73.87257 18.44954,73.87012 18.4491,73.86411 18.44817,73.85911 18.44665)"
291,NORMAL_291_Hadapsar To Upper depot_Down-0515_0,1,Hadapsar Gadital,Upper Depot,30,"LINESTRING (73.93866 18.50023,73.93078 18.50153,73.92776 18.50258,73.92217 18.50379,73.91291 18.50621,73.90748 18.50646,73.90192 18.50639,73.9008 18.50265,73.90048 18.4986,73.90011 18.49477,73.90019 18.49153,73.90011 18.4888,73.90035 18.48661,73.90065 18.48163,73.90064 18.48136,73.89122 18.48238,73.89081 18.47899,73.88979 18.47657,73.88916 18.47281,73.88892 18.46903,73.88904 18.46864,73.88977 18.46285,73.89029 18.46181,73.89082 18.45735,73.89107 18.45265,73.89111 18.45264,73.87961 18.45058,73.87892 18.45464,73.87794 18.458,73.87174 18.46086)"
291,NORMAL_291_Katraj To Hadapsar Gadital_Up-0530_0,0,Katraj,Hadapsar Gadital,32,"LINESTRING (73.85868 18.44682,73.86607 18.45263,73.87001 18.44902,73.87235 18.44965,73.87566 18.44992,73.87961 18.45058,73.89107 18.45265,73.89111 18.45264,73.89082 18.45735,73.89029 18.46181,73.88977 18.46285,73.88904 18.46864,73.88892 18.46903,73.88916 18.47281,73.88979 18.47657,73.89081 18.47899,73.89122 18.48238,73.90062 18.48146,73.90063 18.48171,73.90024 18.48676,73.90011 18.4888,73.90019 18.49153,73.90011 18.49477,73.90048 18.4986,73.90078 18.50255,73.901 18.50624,73.90651 18.50654,73.91229 18.50637,73.921 18.5042,73.92776 18.50258,73.93314 18.50177,73.93868 18.50024)"
291,NORMAL_291_Upper depot To Hadapsar_Up-0600_0,1,Upper Depot,Hadapsar Gadital,30,"LINESTRING (73.87175 18.46082,73.87743 18.46121,73.87797 18.45826,73.87956 18.45069,73.89095 18.45293,73.89095 18.45298,73.89074 18.45747,73.89032 18.46171,73.88949 18.46319,73.88894 18.46865,73.88892 18.46903,73.88911 18.473,73.88961 18.47603,73.89081 18.47899,73.89099 18.48284,73.90062 18.48146,73.90063 18.48171,73.90024 18.48676,73.90001 18.48882,73.9 18.49159,73.90002 18.49476,73.90034 18.49837,73.90078 18.50255,73.90096 18.50614,73.90651 18.50654,73.91229 18.50637,73.921 18.5042,73.92776 18.50258,73.93314 18.50177,73.93868 18.50024)"
292,NORMAL_292_Kondhanpur To Swargate_Down-0715_0,0,Kondhanpur,Swargate,41,"LINESTRING (73.79519 18.34961,73.80539 18.35034,73.81314 18.35083,73.81895 18.35029,73.82387 18.34918,73.82793 18.34775,73.83501 18.34294,73.83905 18.34094,73.84262 18.33996,73.84646 18.34327,73.8483 18.34433,73.84955 18.34701,73.8516 18.34883,73.85239 18.35273,73.85359 18.3642,73.8539 18.37021,73.85505 18.37292,73.85545 18.37621,73.85566 18.38497,73.85702 18.40085,73.85603 18.40517,73.85824 18.41264,73.85672 18.41757,73.85833 18.42104,73.85994 18.42289,73.85981 18.43463,73.86047 18.43628,73.86056 18.4384,73.85911 18.44665,73.85801 18.44984,73.85833 18.45392,73.85836 18.45738,73.85805 18.46377,73.8577 18.46808,73.85626 18.47585,73.85713 18.48104,73.8574 18.48674,73.85732 18.48938,73.85771 18.49362,73.85771 18.49689,73.85817 18.49928)"
